image_name_x,response,full_response,face_type,orientation,prompt_style,img_key,image_name_y,correct_emotion,correct
ks_2052.jpg,neutral,"neutral, The person's facial expression does not display strong, overt signs of any intense emotion such as happiness, anger, or sadness. Her face appears relaxed with no significant frowning, smiling, or grimacing that typically accompany more pronounced feelings. This could suggest a calm or neutral state.",individual,inverted,explanation,ks_2052,ks_2052.jpg,sadness,False
ks_2161.jpg,neutral,"neutral, The person has a calm and relaxed facial expression with no strong indicators of specific emotions like happiness, anger, or sadness. The position of the eyebrows and mouth does not strongly suggest any particular emotional state, leading to the conclusion of a neutral expression.",individual,inverted,explanation,ks_2161,ks_2161.jpg,neutral,True
ks_3640.jpg,neutral,"neutral, The person's facial features such as the position of the eyebrows, openness of the eyes, and the relaxed mouth suggest a neutral emotional state. There is no apparent sign of strong emotions like joy, sadness, anger, or fear.",individual,inverted,explanation,ks_3640,ks_3640.jpg,anger,False
ks_4222.jpg,neutral,"neutral, The person's facial expression does not display clear signs of any strong emotion like happiness, sadness, anger, or fear. The facial features such as the eyebrows, mouth, and eyes remain relatively relaxed and do not convey a distinct emotional state. This leads to the interpretation that the emotion is neutral.",individual,inverted,explanation,ks_4222,ks_4222.jpg,joy,False
mb_0026.jpg,neutral,"neutral, The person shows a calm facial expression with no strong indicators of specific emotions like happiness, anger, or sadness. The facial features such as the eyes and mouth are relaxed, suggesting a neutral state.",individual,inverted,explanation,mb_0026,mb_0026.jpg,neutral,True
mb_0048.jpg,joy,"joy, The person is smiling broadly, with visible teeth and slightly crinkled eyes, which typically signify happiness or joy. The overall facial expression does not exhibit signs of distress or negative emotions, supporting the interpretation of joy.",individual,inverted,explanation,mb_0048,mb_0048.jpg,joy,True
mb_0400.jpg,surprise,"surprise, The person’s wide-open eyes and slightly open mouth suggest a reaction typical of surprise or shock, which are hallmarks of this emotional state. The unexpected viewpoint of the image adds to the overall effect of surprise.",individual,inverted,explanation,mb_0400,mb_0400.jpg,surprise,True
mb_1031.jpg,surprise,"surprise, The person has wide-open eyes and slightly raised eyebrows, which are common indicators of surprise. The mouth is slightly open in a way that often signifies unexpectedness or shock, aligning with the facial expression typically associated with surprise.",individual,inverted,explanation,mb_1031,mb_1031.jpg,fear,False
mb_1210.jpg,surprise,"surprise, The person's eyes are wide open and their eyebrows are raised, which are common indicators of surprise. Additionally, the mouth appears slightly open in a manner that typically signifies shock or astonishment.",individual,inverted,explanation,mb_1210,mb_1210.jpg,anger,False
mb_2133.jpg,disgust,"disgust, The person has their eyebrows sharply lowered and together, the nose wrinkled, and the upper lip raised, which are typical indications of the emotion disgust.",individual,inverted,explanation,mb_2133,mb_2133.jpg,disgust,True
mb_2362.jpg,neutral,"neutral, The person in the image has a relaxed facial expression without distinct indicators of strong emotions such as raised eyebrows, furrowed brows, wide-open eyes, or a mouth displaying a significant smile or frown. The eyes appear calm and the mouth is closed with a slight downturn which doesn't distinctly suggest happiness, sadness, or any other strong emotion, leading to the assessment of a neutral expression.",individual,inverted,explanation,mb_2362,mb_2362.jpg,sadness,False
mg_0330.jpg,joy,"joy, The person appears to be smiling broadly, showing teeth in a way that typically indicates happiness or amusement. The eyes are slightly squinted and the overall facial expression conveys a sense of pleasure or joy.",individual,inverted,explanation,mg_0330,mg_0330.jpg,joy,True
mg_0345.jpg,neutral,"neutral, The person's facial expression does not display a significant amount of emotion. The eyebrows are relaxed, the mouth is slightly open, and the eyes are looking straight without showing signs of engagement with any particular emotion, depicting a neutral state.",individual,inverted,explanation,mg_0345,mg_0345.jpg,neutral,True
mg_0754.jpg,neutral,"neutral, The person's facial expression displays a relaxed brow, a slight frown, and mild engagement around the eyes, which generally suggests a calm or neutral emotional state. There are no exaggerated facial movements that typically accompany emotions such as joy, anger, or surprise.",individual,inverted,explanation,mg_0754,mg_0754.jpg,sadness,False
mg_0928.jpg,joy,"joy, The person's smile and slightly squinted eyes typically signal a feeling of happiness or amusement, which are characteristic signs of joy. The overall facial expression is open and appears light-hearted.",individual,inverted,explanation,mg_0928,mg_0928.jpg,disgust,False
mg_1069.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are typical expressions of surprise. This combined facial expression suggests a state of unexpectedness or astonishment rather than any negative or neutral emotion.",individual,inverted,explanation,mg_1069,mg_1069.jpg,surprise,True
mg_1280.jpg,neutral,"neutral, The person’s expression lacks strong indicators of emotions such as happiness, sadness, or anger. The eyes and mouth are relatively relaxed, not conveying a specific emotional state intensely. The overall appearance is more calm and composed, suggesting a neutral expression.",individual,inverted,explanation,mg_1280,mg_1280.jpg,fear,False
mg_1317.jpg,surprise,"surprise, The person appears to have wide-open eyes and raised eyebrows, which typically signify a state of surprise or shock. The mouth is slightly opened in a way that commonly expresses unexpectedness or astonishment.",individual,inverted,explanation,mg_1317,mg_1317.jpg,anger,False
mj_0066.jpg,joy,"joy, The person has a wide smile and their eyes are slightly squinted which are common indicators of happiness or amusement.",individual,inverted,explanation,mj_0066,mj_0066.jpg,joy,True
mj_0152.jpg,neutral,"neutral, The person in the image does not display strong indicators of emotions like joy, sadness, or anger. The expression is mostly composed, with slight symmetrical features, which typically corresponds to a neutral emotional state.",individual,inverted,explanation,mj_0152,mj_0152.jpg,anger,False
mj_0271.jpg,joy,"joy, The person appears to be smiling and their eyes are wide and bright, which typically indicate happiness or amusement. The open mouth in a slight upward curve further supports the interpretation of joy or happiness.",individual,inverted,explanation,mj_0271,mj_0271.jpg,fear,False
mj_0332.jpg,surprise,"surprise, The person has wide eyes and slightly raised eyebrows, which are common indicators of surprise. The open mouth in a rounded shape further supports this expression, typically associated with a reaction of surprise or shock.",individual,inverted,explanation,mj_0332,mj_0332.jpg,surprise,True
mj_0346.jpg,neutral,"neutral, The person's facial expression appears calm without any strong indication of emotions such as anger, joy, or sadness. The eyebrows are relaxed, and the eyes do not convey intense emotion, supporting a neutral expression.",individual,inverted,explanation,mj_0346,mj_0346.jpg,neutral,True
mj_0370.jpg,disgust,"disgust, The person appears to have a scrunched up face with a furrow between the eyebrows and a downturned, grimacing mouth, which typically indicates feelings of disgust. The wrinkling of the nose and squeezed eyes further supports this interpretation of the facial expression.",individual,inverted,explanation,mj_0370,mj_0370.jpg,disgust,True
mj_0484.jpg,neutral,"neutral, The person in the image shows a relatively calm and unexpressive facial appearance. The mouth is slightly pursed, and the eyes are open and relaxed without any strong indication of a specific emotional state. There are no apparent signs of the intense emotions like joy, sadness, anger, fear, or disgust. The overall expression is fairly subdued, suggesting a neutral emotional state.",individual,inverted,explanation,mj_0484,mj_0484.jpg,sadness,False
mk1_0007.jpg,neutral,"neutral, The person's facial expression displays no strong emotions. Their eyes are wide open and the mouth is slightly curved, but these features do not distinctly convey emotions such as joy, sadness, anger, or fear.",individual,inverted,explanation,mk1_0007,mk1_0007.jpg,neutral,True
mk1_0087.jpg,joy,"joy, The person shown in the image appears to be smiling broadly with their teeth visible, eyes slightly squinted in a way that often accompanies happiness or joy. These facial expressions are common indicators of a joyful or cheerful emotional state.",individual,inverted,explanation,mk1_0087,mk1_0087.jpg,joy,True
mk1_0411.jpg,sadness,"sadness, The person appears to be frowning with furrowed eyebrows and downturned corners of the mouth, which are commonly associated with expressions of sadness or distress. The eyes are slightly squinted and there is visible tension in the forehead, all of which contribute to an overall expression of sadness.",individual,inverted,explanation,mk1_0411,mk1_0411.jpg,disgust,False
mk1_0461.jpg,neutral,"neutral, The person's facial expression shows no strong emotional indicators; the eyebrows are relaxed, and the mouth is closed without any pronounced downward or upward curvature, indicating a neutral state rather than emotions like joy, sadness, or anger.",individual,inverted,explanation,mk1_0461,mk1_0461.jpg,anger,False
mk1_0746.jpg,surprise,"surprise, The person appears to have raised eyebrows and wide eyes, typical indicators of surprise. The mouth is slightly open in a characteristic way that suggests unexpectedness or shock.",individual,inverted,explanation,mk1_0746,mk1_0746.jpg,fear,False
mk1_1427.jpg,surprise,"surprise, The person appears to have wide open eyes and slightly dropped jaw which typically indicate surprise or shock. The eyebrows are also raised, further suggesting an expression of surprise.",individual,inverted,explanation,mk1_1427,mk1_1427.jpg,surprise,True
mk1_1982.jpg,neutral,"neutral, The person's facial expression lacks strong emotional indicators such as a frown, smile, or eyebrows raised in surprise. The calm, straightforward gaze and relaxed features suggest a neutral emotional state.",individual,inverted,explanation,mk1_1982,mk1_1982.jpg,sadness,False
mk_0001.jpg,neutral,"neutral, The person's facial expression does not show overt signs of any intense emotion such as happiness, sadness, anger, or fear. The eyebrows are relaxed and not furrowed or raised, and the mouth is neutral without any downturns or upturns that would suggest specific feelings.",individual,inverted,explanation,mk_0001,mk_0001.jpg,neutral,True
mk_0040.jpg,joy,"joy, The person appears to be smiling and their eyes seem relaxed, commonly indicative of happiness or amusement. The overall facial expression, including the slight wrinkling around the eyes and lifted cheeks, supports the interpretation of joy or contentment.",individual,inverted,explanation,mk_0040,mk_0040.jpg,joy,True
mk_0173.jpg,neutral,"neutral, The person's expression does not distinctly convey emotions such as happiness, sadness, anger, or fear. The facial features are relaxed, and there are no marked expressions that would suggest an intense emotion. The eyes and mouth are neutral, suggesting a calm or normal state.",individual,inverted,explanation,mk_0173,mk_0173.jpg,anger,False
mk_0255.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are typical indicators of surprise. The mouth is slightly open in a way that further supports the expression of being taken aback or shocked.",individual,inverted,explanation,mk_0255,mk_0255.jpg,surprise,True
mk_0306.jpg,neutral,"neutral, The person's expression does not strongly convey any of the specific emotions listed (anger, surprise, disgust, joy, fear, or sadness). The facial features such as the eyebrows, eyes, and mouth are relaxed and do not show prominent signs of any particular emotion. The overall expression is calm, with no evident emotional markers, which corresponds to a neutral facial expression.",individual,inverted,explanation,mk_0306,mk_0306.jpg,sadness,False
mk_0364.jpg,surprise,"surprise, The person has widely opened eyes and slightly raised eyebrows, which typically indicate a state of surprise or shock. The overall facial expression does not show signs of distress, anger, or joy, which supports the interpretation of surprise.",individual,inverted,explanation,mk_0364,mk_0364.jpg,fear,False
mk_0496.jpg,neutral,"neutral, The person's facial expression does not show any strong emotions such as anger, joy, sadness, or fear. The mouth is slightly curved in a relaxed way without exposing teeth, and the eyes appear calm and straightforward, which usually indicates a neutral state.",individual,inverted,explanation,mk_0496,mk_0496.jpg,disgust,False
mr1_0006.jpg,neutral,"neutral, The person's facial features such as the eyes, eyebrows, and mouth display minimal expression, suggesting a neutral state rather than displaying clear signs of emotions like joy, sadness, or anger.",individual,inverted,explanation,mr1_0006,mr1_0006.jpg,neutral,True
mr1_0132.jpg,joy,"joy, The person is smiling broadly, showing their teeth, and their eyes appear slightly crinkled, typical indicators of a joyful or happy expression. The overall facial expression conveys a sense of happiness or amusement.",individual,inverted,explanation,mr1_0132,mr1_0132.jpg,joy,True
mr1_0821.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion. The eyebrows are relaxed, the mouth is closed in a neutral position, and the eyes are looking straight at the camera without evident emotion.",individual,inverted,explanation,mr1_0821,mr1_0821.jpg,sadness,False
mr1_1199.jpg,anger,"anger, The person is displaying features characteristic of anger such as furrowed brows, a frown, and a visibly tense facial expression with clenched teeth.",individual,inverted,explanation,mr1_1199,mr1_1199.jpg,disgust,False
mr1_1418.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are common facial expressions associated with surprise. The slightly open mouth also supports this interpretation of the emotional state.",individual,inverted,explanation,mr1_1418,mr1_1418.jpg,surprise,True
mr1_1519.jpg,surprise,"surprise, The person has wide-open eyes and slightly parted lips which are common indicators of surprise. The eyebrows are also slightly raised, enhancing the expression of being startled or amazed.",individual,inverted,explanation,mr1_1519,mr1_1519.jpg,fear,False
mr1_1802.jpg,surprise,"surprise, The person appears to have wide-open eyes and raised eyebrows, which are typical indicators of surprise. The open mouth further supports this emotion, suggesting a moment of unexpectedness or shock.",individual,inverted,explanation,mr1_1802,mr1_1802.jpg,anger,False
mr2_0014.jpg,neutral,"neutral, The person's facial expression lacks distinctive emotions like happiness, sadness, anger, or fear. His eyes and mouth are relatively relaxed, not indicating any specific emotional state strongly.",individual,inverted,explanation,mr2_0014,mr2_0014.jpg,neutral,True
mr2_0063.jpg,neutral,"neutral, The person exhibits a fairly calm facial expression without strong indicators of intense emotions such as wide eyes, frowning, smiling, or mouth openings. The visible features convey a more composed and passive state, typical of a neutral expression.",individual,inverted,explanation,mr2_0063,mr2_0063.jpg,joy,False
mr2_0580.jpg,surprise,"surprise, The person’s wide eyes and slightly open mouth, along with raised eyebrows, suggest a look of surprise. These facial expressions commonly reflect unexpectedness or shock, indicative of the surprise emotion.",individual,inverted,explanation,mr2_0580,mr2_0580.jpg,surprise,True
mr2_0896.jpg,neutral,"neutral, The person shows no clear signs of strong emotions such as joy, anger, or sadness. His expression is relatively calm with a slight tension around the eyes that could suggest concentration or mild confusion, but it does not distinctly convey any of the specific emotions listed.",individual,inverted,explanation,mr2_0896,mr2_0896.jpg,anger,False
mr2_1290.jpg,disgust,"disgust, The person's eyebrows are furrowed, eyes tightly squinted, and lips pressed together in an expression that often corresponds to disgust. The overall facial tension supports this interpretation, suggesting a negative reaction, typical of disgust.",individual,inverted,explanation,mr2_1290,mr2_1290.jpg,disgust,True
mr2_1829.jpg,surprise,"surprise, The person's eyebrows are raised, and eyes are wide open which typically indicates a state of surprise. The slightly parted lips also contribute to this expression, suggesting a moment of unexpectedness or astonishment.",individual,inverted,explanation,mr2_1829,mr2_1829.jpg,fear,False
mr2_2086.jpg,neutral,"neutral, The person's facial expression does not display any strong emotions that are typically associated with happiness, sadness, anger, surprise, disgust, or fear. The eyes and mouth are relatively relaxed and neutral, showing no specific signs that point clearly to any other distinct emotions.",individual,inverted,explanation,mr2_2086,mr2_2086.jpg,sadness,False
mr_0013.jpg,neutral,"neutral, The person in the image displays a relaxed mouth and neutral eyes without strong indicators of any specific emotion such as furrowed brows, smile, or frown. The general appearance is calm and composed, missing characteristics typical of emotions like joy (smiling), anger (scowling), or sadness (frowning).",individual,inverted,explanation,mr_0013,mr_0013.jpg,neutral,True
mr_0055.jpg,joy,"joy, The person in the image is showing a broad smile which is generally considered a sign of happiness or joy. The eyes appear slightly squinted and the overall facial expression is one associated with positive emotions.",individual,inverted,explanation,mr_0055,mr_0055.jpg,joy,True
mr_0619.jpg,surprise,"surprise, The person's eyes are wide open and the eyebrows are raised, which are typical indicators of surprise. The mouth is slightly open in a way that aligns with a typical expression of astonishment or unexpectedness.",individual,inverted,explanation,mr_0619,mr_0619.jpg,surprise,True
mr_0959.jpg,surprise,"surprise, The person has wide open eyes and slightly raised eyebrows, which are common facial expressions associated with surprise. The mouth is slightly open in a manner that often indicates an unexpected event or shock.",individual,inverted,explanation,mr_0959,mr_0959.jpg,fear,False
mr_1669.jpg,disgust,"disgust, The person's facial expressions, including furrowed brows, wrinkled nose, and downturned mouth, typically indicate a feeling of disgust. These facial features are commonly associated with a person's reaction to unpleasant stimuli.",individual,inverted,explanation,mr_1669,mr_1669.jpg,disgust,True
mr_2450.jpg,neutral,"neutral, The person's facial expression does not display strong signs of any specific emotion such as happiness, sadness, anger, or fear. The features are composed and relaxed, without distinct movements in the muscles that would indicate a particular emotion.",individual,inverted,explanation,mr_2450,mr_2450.jpg,anger,False
mr_2767.jpg,neutral,"neutral, The person has a calm facial expression with no strong indicators of specific emotions such as happiness, sadness, or anger. The lips are lightly closed and relaxed, and the eyes are open and looking straight with no signs of constriction or widening that might suggest other emotions. This leads to the interpretation that the emotional state is neutral.",individual,inverted,explanation,mr_2767,mr_2767.jpg,sadness,False
ms_0004.jpg,neutral,"neutral, The person's facial expressions are relaxed with no overt signs of emotion. The eyebrows are not furrowed, and the mouth is neutral without downturned corners or a smile, indicative of a non-emotional state.",individual,inverted,explanation,ms_0004,ms_0004.jpg,neutral,True
ms_0104.jpg,neutral,"neutral, The person's facial expression does not clearly display emotions commonly associated with happiness, sadness, anger, disgust, surprise, or fear. The mouth is slightly downturned and the eyebrows are relaxed, giving a generally impassive appearance.",individual,inverted,explanation,ms_0104,ms_0104.jpg,sadness,False
ms_0226.jpg,surprise,"surprise, The person appears to have wide eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are raised, and the overall facial expression conveys a sense of unexpectedness or shock.",individual,inverted,explanation,ms_0226,ms_0226.jpg,fear,False
ms_0291.jpg,joy,"joy, The person has a broad smile and their eyes are slightly narrowed, which typically indicates happiness or joy. The overall facial expression is upbeat and appears to be a spontaneous moment of laughter or delight.",individual,inverted,explanation,ms_0291,ms_0291.jpg,joy,True
ms_0431.jpg,surprise,"surprise, The person appears to have wide-open eyes and slightly raised eyebrows, which are common facial expressions associated with surprise.",individual,inverted,explanation,ms_0431,ms_0431.jpg,surprise,True
ms_0627.jpg,neutral,"neutral, The person's facial expression appears calm and straightforward without significant indicators of strong emotions such as joy, sadness, fear, or anger. The eyebrows are relaxed and the mouth is slightly open, suggesting a state of neutrality.",individual,inverted,explanation,ms_0627,ms_0627.jpg,disgust,False
ms_0695.jpg,neutral,"neutral, The person in the image displays a calm and relaxed facial expression without any strong signs of specific emotions such as raised eyebrows, frowning, smiling, or widened eyes, which often indicate more pronounced feelings like joy, anger, or surprise. The face appears composed and straightforward, suggesting a neutral emotional state.",individual,inverted,explanation,ms_0695,ms_0695.jpg,anger,False
og_6108.jpg,neutral,"neutral, The person does not display evident signs of the strong emotions listed such as anger, surprise, disgust, joy, fear, or sadness. The facial expression seems calm, with no significant frowning, smile, or wide eye opening that typically accompanies expressive emotions.",individual,inverted,explanation,og_6108,og_6108.jpg,neutral,True
og_6189.jpg,joy,"joy, The person is displaying a wide smile, which typically suggests happiness or joy. Additionally, the eyes are slightly crinkled, a common indication of a genuine smile, often associated with feelings of pleasure or enjoyment.",individual,inverted,explanation,og_6189,og_6189.jpg,joy,True
og_6390.jpg,joy,"joy, The person appears to be smiling with eyes slightly squinted and mouth turned upwards in a natural, relaxed position, suggesting happiness or joy.",individual,inverted,explanation,og_6390,og_6390.jpg,disgust,False
og_6484.jpg,neutral,"neutral, The person's facial expression is calm with no strong indicators of heightened emotions like anger, joy, or sadness. The eyebrows are relaxed, and the mouth is closed in a neutral position, showing no signs of a smile, frown, or any other emotive gesture that would suggest a specific feeling.",individual,inverted,explanation,og_6484,og_6484.jpg,anger,False
og_6566.jpg,neutral,"neutral, The person's facial expression does not indicate a strong display of emotion. The eyes and mouth are in a relaxed state without significant movements or distortions that usually accompany emotions like joy, anger, or sadness. The overall appearance suggests a calm and neutral demeanor.",individual,inverted,explanation,og_6566,og_6566.jpg,sadness,False
og_7620.jpg,joy,"joy, The person is smiling with their mouth slightly open and their eyes are wide, indicating a feeling of happiness or amusement. The overall facial expression suggests a playful or joyful emotion.",individual,inverted,explanation,og_7620,og_7620.jpg,fear,False
og_7702.jpg,surprise,"surprise, The person's eyes are wide open and their mouth is open in a manner that typically indicates shock or surprise. This facial expression is commonly associated with an unexpected event or startling revelation.",individual,inverted,explanation,og_7702,og_7702.jpg,surprise,True
pa_0006.jpg,neutral,"neutral, The person's facial expression appears calm and without any strong emotional indicators such as raised eyebrows, furrowed forehead, or a smile. The eyes are open and directly gazing, and the mouth is slightly parted in a natural, relaxed manner, suggesting a neutral emotional state.",individual,inverted,explanation,pa_0006,pa_0006.jpg,neutral,True
pa_0112.jpg,joy,"joy, The person appears to be smiling broadly with his teeth visible, and his eyes are slightly crinkled, suggesting genuine happiness or amusement. The overall expression conveys a positive, joyful emotion.",individual,inverted,explanation,pa_0112,pa_0112.jpg,joy,True
pa_0394.jpg,joy,"joy, The person appears to be smiling broadly which is typically an indicator of happiness or amusement. The facial expression, characterized by a wide grin and slightly squinted eyes, suggests they are experiencing a moment of joy.",individual,inverted,explanation,pa_0394,pa_0394.jpg,fear,False
pa_0840.jpg,neutral,"neutral, The person's facial expression seems to lack significant emotions that strongly indicate happiness, sadness, anger, fear, disgust, or surprise. The expression is relatively calm and composed with no pronounced signs of any specific emotion.",individual,inverted,explanation,pa_0840,pa_0840.jpg,surprise,False
pa_0967.jpg,neutral,"neutral, The person's facial expression does not strongly indicate a specific emotion such as happiness, sadness, anger, or fear. The brows are slightly frowned, and the eyes and mouth are neutral, suggesting a calm or unemotional state.",individual,inverted,explanation,pa_0967,pa_0967.jpg,anger,False
pa_1348.jpg,neutral,"neutral, The person's facial expression does not strongly convey any of the intense emotions like anger, surprise, disgust, joy, fear, or sadness. The eyebrows are slightly raised and the mouth is closed in a relaxed position, displaying a calm and neutral demeanor.",individual,inverted,explanation,pa_1348,pa_1348.jpg,sadness,False
pa_1701.jpg,joy,"joy, The person has a smile on their face, typically indicating happiness or amusement. The eyes appear slightly squinted which often accompanies smiling in expressions of joy.",individual,inverted,explanation,pa_1701,pa_1701.jpg,disgust,False
pb_0001.jpg,neutral,"neutral, The person's facial expression is calm with a relaxed mouth and neutral eyes, showing no strong signs of other distinct emotions like joy, anger, or sadness.",individual,inverted,explanation,pb_0001,pb_0001.jpg,neutral,True
pb_0144.jpg,neutral,"neutral, The person's facial expression does not display strong emotional cues typically associated with emotions like joy, anger, or sadness. The eyes and mouth are relatively calm and there is no significant frown, smile, or wrinkle that typically signifies a particular strong emotion.",individual,inverted,explanation,pb_0144,pb_0144.jpg,sadness,False
pb_0269.jpg,neutral,"neutral, The person in the image shows no distinct emotional expression; the facial features such as the eyebrows, eyes, and the line of the mouth are relaxed and do not display any clear signs of emotions like anger, joy, or sadness.",individual,inverted,explanation,pb_0269,pb_0269.jpg,fear,False
pb_0314.jpg,neutral,"neutral, There are no clear emotional indicators—such as frowning, smiling, or raised eyebrows—on the person's face. The expression seems calm and the eyes are directly looking at the camera without any noticeable signs of other emotions.",individual,inverted,explanation,pb_0314,pb_0314.jpg,anger,False
pb_0442.jpg,neutral,"neutral, The person's facial expression appears composed with no strong indications of emotions like joy, anger, or sadness. His eyebrows are relaxed and not furrowed, and the mouth is slightly downturned without clear signs of a smile or frown. The overall expression seems calm and unemotional.",individual,inverted,explanation,pb_0442,pb_0442.jpg,disgust,False
pb_0499.jpg,joy,"joy, The person is smiling broadly with their eyes slightly squinted, which are common indicators of happiness or joy. The overall expression, including the visible teeth in a wide smile and the wrinkled corners of the eyes, typically signifies a joyful or amused state.",individual,inverted,explanation,pb_0499,pb_0499.jpg,joy,True
pb_1383.jpg,surprise,"surprise, The person's eyes are wide open, and the eyebrows are raised, which are common indicators of surprise. His mouth is slightly agape, not forming a smile or frown, strengthening the interpretation that the emotion is more of surprise rather than joy or sadness.",individual,inverted,explanation,pb_1383,pb_1383.jpg,surprise,True
po_0015.jpg,neutral,"neutral, The person does not display any strong emotional expression; the features are relaxed and there are no significant indicators of emotions such as joy, sadness, anger, or fear. The eyes and mouth convey a calm demeanor.",individual,inverted,explanation,po_0015,po_0015.jpg,neutral,True
po_0124.jpg,joy,"joy, The person in the image is displaying a bright, open smile which generally indicates happiness. The eyes appear slightly squinted and the overall facial expression conveys a sense of joy or amusement.",individual,inverted,explanation,po_0124,po_0124.jpg,joy,True
po_0553.jpg,surprise,"surprise, The person's eyes are wide open and their eyebrows are raised, which are typical indicators of surprise or shock. The mouth is slightly open making an ""O"" shape, which reinforces the expression of surprise.",individual,inverted,explanation,po_0553,po_0553.jpg,surprise,True
po_0673.jpg,neutral,"neutral, The person's facial features do not exhibit strong indicators of the listed emotional states. The facial expression appears calm, with no significant frown or smile, and the eyes are open normally, not widened in surprise or squeezed in emotion, which supports the classification as neutral.",individual,inverted,explanation,po_0673,po_0673.jpg,disgust,False
po_0843.jpg,neutral,"neutral, The person appears to have a calm facial expression without distinct signs of any specific strong emotions such as joy, sadness, or anger. Although upside down, their features such as slightly raised eyebrows and relaxed eyes suggest a neutral state.",individual,inverted,explanation,po_0843,po_0843.jpg,sadness,False
po_0951.jpg,neutral,"neutral, The person's facial expression shows elements such as the forehead, eyes, and mouth in a relatively relaxed state, without distinct signs of strong emotions like joy, anger, or sadness. Their eyes and mouth do not convey significant emotion, and the skin texture appears natural and unstressed, which typically aligns with a neutral expression.",individual,inverted,explanation,po_0951,po_0951.jpg,anger,False
po_1030.jpg,surprise,"surprise, The person's eyes are widened and eyebrows raised slightly which tend to indicate surprise. The mouth is slightly open, which often represents an unexpected or startling event, complementing the expression of the eyes.",individual,inverted,explanation,po_1030,po_1030.jpg,fear,False
ps_0100.jpg,neutral,"neutral, The person's facial expression does not show strong markers of emotions like anger, joy, or sadness. The features appear composed and relaxed, which typically indicate a neutral emotional state.",individual,inverted,explanation,ps_0100,ps_0100.jpg,anger,False
ps_0157.jpg,surprise,"surprise, The person appears to have widened eyes and an open mouth, which are common indicators of surprise. Additionally, the raised eyebrows and overall facial expression add to the impression of being caught off guard or shocked.",individual,inverted,explanation,ps_0157,ps_0157.jpg,fear,False
ps_0216.jpg,neutral,"neutral, The person shows no significant expression indicative of strong emotions like happiness, anger, or sadness. The facial features are relaxed and there is no marked frowning, smiling, or other intense expressions typically associated with specific emotions.",individual,inverted,explanation,ps_0216,ps_0216.jpg,neutral,True
ps_0236.jpg,joy,"joy, The person is smiling broadly, with their eyes slightly squinted which typically indicates happiness or amusement. There's an overall bright expression that suggests the person is experiencing joy.",individual,inverted,explanation,ps_0236,ps_0236.jpg,joy,True
ps_0282.jpg,surprise,"surprise, The person's wide-open eyes and slightly dropped jaw typically signify surprise. The eyebrows are raised, and the eyes are opened wider than usual, which are common indicators of this emotion.",individual,inverted,explanation,ps_0282,ps_0282.jpg,surprise,True
ps_0719.jpg,neutral,"neutral, The person's face does not exhibit strong signs of any specific emotion. The expression is calm with a slight frown, possibly due to concentration or the unusual upside-down position, but these features do not strongly indicate emotions such as joy, sadness, fear, disgust, surprise, or anger.",individual,inverted,explanation,ps_0719,ps_0719.jpg,disgust,False
ps_0746.jpg,neutral,"neutral, The person in the image has a relaxed facial expression without any distinct markers of strong emotions such as anger, joy, or sadness. The mouth is slightly pursed and the eyes are calmly open, lacking any intense emotion which supports identifying the expression as neutral.",individual,inverted,explanation,ps_0746,ps_0746.jpg,sadness,False
ra_0057.jpg,neutral,"neutral, The person's facial expression does not display strong signs of any specific emotion such as happiness, sadness, anger, or fear. Their eyes and the set of their mouth suggest a calm, composed state without apparent emotional engagement.",individual,inverted,explanation,ra_0057,ra_0057.jpg,neutral,True
ra_0317.jpg,joy,"joy, The person appears to be smiling with a wide grin, showing teeth, which generally indicates happiness or joy. The eyes are slightly crinkled and the overall expression seems relaxed and happy, which supports the interpretation of joy.",individual,inverted,explanation,ra_0317,ra_0317.jpg,joy,True
ra_1215.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion like happiness, sadness, anger, or fear. The features are composed and the eyes look directly ahead without clear evidence of emotional engagement, which typically characterizes a neutral expression.",individual,inverted,explanation,ra_1215,ra_1215.jpg,sadness,False
ra_1786.jpg,neutral,"neutral, The person appears to have a relaxed facial expression with no significant signs of any strong emotions such as happiness, anger, or sadness. The eyebrows are not furrowed and the mouth is not turned downwards or upwards, which typically indicate specific emotions. The overall facial expression seems calm and straightforward.",individual,inverted,explanation,ra_1786,ra_1786.jpg,anger,False
ra_2267.jpg,neutral,"neutral, The person's facial expression appears calm with no strong indications of any specific emotional state. The eyebrows are slightly raised, and the lips are neutrally positioned, which typically suggests a lack of strong emotion either way.",individual,inverted,explanation,ra_2267,ra_2267.jpg,disgust,False
ra_2800.jpg,surprise,"surprise, The person's wide eyes and raised eyebrows are common facial expressions associated with surprise. The overall openness and alertness of the face reinforce this interpretation.",individual,inverted,explanation,ra_2800,ra_2800.jpg,surprise,True
ra_3483.jpg,surprise,"surprise, The person's eyes are wide open and his mouth forms an ""O"" shape, which are typical expressions of surprise.",individual,inverted,explanation,ra_3483,ra_3483.jpg,fear,False
