image_name,response,full_response
PA_0840.jpg,surprise,"surprise, The person appears to have widened eyes and slightly raised eyebrows, which are common facial expressions associated with surprise."
PA_0967.jpg,neutral,"Neutral, The person's facial expression does not clearly display any strong emotions such as happiness, sadness, anger, or fear. The features are relaxed and his eyes maintain a straightforward gaze, which typically suggests a neutral emotional state."
PA_1348.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion like joy, anger, fear, or sadness. His face appears calm with a relaxed brow and lips, suggesting a neutral state."
PA_1701.jpg,neutral,"neutral, The person's facial expression doesn't show strong indicators of the typical emotions listed (like anger, joy, or sadness). The expression is quite stable, and features such as the eyes, eyebrows, and mouth appear relaxed, which typically aligns with a neutral emotional state."
PB_0001.jpg,neutral,"neutral, The person has a calm and relaxed facial expression without any significant markers of strong emotions such as joy, sadness, or anger. The eyes and mouth are in a neutral position, indicating no distinct emotional state."
PB_0144.jpg,neutral,"neutral, The person's face shows no strong emotions. His expression is calm and the facial features such as brows, eyes, and mouth are relaxed which typically indicates a neutral emotional state."
PB_0269.jpg,neutral,"neutral, The person shows a relaxed facial expression with no prominent signs of intense emotions such as furrowed brows, wide eyes, or a wide mouth. The facial features such as unraised eyebrows and softly closed lips suggest a neutral emotional state."
PB_0314.jpg,neutral,"neutral, The person's facial expression does not show definitive signs of strong emotions such as happiness, sadness, anger, or fear. The eyebrows are relaxed, and the mouth is slightly open without any intense or exaggerated features, suggesting a calm or neutral state."
PB_0442.jpg,neutral,"neutral, The person's facial expression does not strongly exhibit signs of any intense emotions such as anger, joy, sadness, or fear. The slight furrow of the brow could be interpreted as concentration or confusion, but overall, the expression remains largely impassive and non-specific."
PB_0499.jpg,joy,"joy, The person is showing a broad smile with visible teeth and his eyes are slightly crinkled, which are common indicators of happiness or joy."
PB_1383.jpg,neutral,"neutral, The person's facial expression does not show strong indicators of emotions like joy, sadness, anger, fear, disgust, or surprise. The eyes are calmly open and the mouth is slightly closed, giving an overall impression of a neutral state."
PO_0015.jpg,surprise,"surprise, The person's eyes are widened and eyebrows are raised, which are common facial expressions associated with surprise. The mouth is slightly open, reinforcing the interpretation of surprise or shock."
PO_0124.jpg,joy,"joy, The person appears to be smiling with their lips slightly parted and their eyes slightly squinted, which are common indicators of happiness or joy. The overall expression suggests a playful or cheerful state."
PO_0553.jpg,surprise,"surprise, The person has wide eyes and slightly raised eyebrows, which are common facial expressions associated with surprise. Their mouth is open in a way that suggests they are experiencing something unexpected."
PO_0673.jpg,neutral,"neutral, The person's facial expression is relaxed with no prominent display of any specific emotional cues such as raising eyebrows, frowning, or smiling, making the face appear neutral."
PO_0843.jpg,neutral,"neutral, The person has a relaxed facial expression without strong indications of any distinct emotions such as sadness, joy, anger, or fear. The eyes and mouth are calm, suggesting a neutral mood."
PO_0951.jpg,disgust,"disgust, The person appears to have a distorted and scrunched facial expression typical of the emotion of disgust. The furrowed brow, squeezed eyes, and compressed lips suggest an aversive response to a displeasing stimulus."
PO_1030.jpg,neutral,"Neutral, The person's facial expression does not display strong indicators of emotions such as joy, sadness, fear, anger, disgust, or surprise. Their features are relatively calm and the expression is mostly composed, suggesting neutrality."
PS_0100.jpg,neutral,"neutral, The person shows no strong emotional expression; the facial features are relaxed, and there are no prominent indicators of any specific emotion such as frowning, wide eyes, or smiles."
PS_0157.jpg,surprise,"surprise, The person's eyes are widely open and the mouth is agape, which are common indicators of surprise. These facial expressions are typically associated with a sudden, unexpected event causing the person to look startled or shocked."
PS_0216.jpg,neutral,"neutral, The person's facial expression lacks strong emotional cues. The lips are in a relaxed position, the eyes are calmly open, and there is no significant tension or expression in the face that would indicate a specific feeling such as joy, surprise, or sadness."
PS_0236.jpg,joy,"joy, The person has a broad smile with visible teeth and relaxed, slightly crinkled eyes, which typically signify happiness or amusement."
PS_0282.jpg,surprise,"surprise, The person in the image has wide open eyes and slightly raised eyebrows, which typically indicate surprise. The mouth is open in a manner that reinforces this interpretation, as it often signifies a moment of startled reaction."
PS_0719.jpg,neutral,"neutral, The person's expression does not show clear indications of strong emotions such as anger, joy, or sadness. The facial features like the eyes and mouth are fairly relaxed, suggesting a neutral emotional state."
PS_0746.jpg,neutral,"neutral, The individual does not display pronounced indicators of strong emotions such as joy, sadness, fear, or disgust. The facial expression is relatively calm, lacking distinct furrows or frowns typically associated with emotions like anger or sadness. The mouth is slightly pursed and the eyes are relaxed, supporting the interpretation of a neutral emotional state."
RA_0057.jpg,neutral,"neutral, The person's facial expression does not display strong indicators of any specific emotion. The eyebrows are relaxed, the mouth is slightly pursed in a neutral position, and the eyes are open normally without notable signs of emotional intensity such as widened eyes or furrowed brows."
RA_0317.jpg,joy,"joy, The person appears to be smiling and showing teeth, which are common indicators of happiness or amusement. The eyes look relaxed and there is visible wrinkling around them, often associated with genuine smiles."
RA_1215.jpg,neutral,"neutral, The person appears to have a calm and composed facial expression with no prominent signs of emotions such as happiness, sadness, anger, or fear. The eyes are open and looking straight, and the mouth is slightly downturned without signs of tension, which supports the interpretation of a neutral emotional state."
RA_1786.jpg,neutral,"neutral, The person in the image has a relaxed facial expression with no noticeable signs of strong emotions such as smiling, frowning, or widened eyes, suggesting a neutral state."
RA_2267.jpg,disgust,"disgust, The brows of the person are furrowed downwards and together in the center, and the nostrils are slightly flared—all subtle indicators of the emotion disgust. The lips are also pursed and slightly downturned at the edges, which further supports this interpretation."
RA_2800.jpg,surprise,"surprise, The person has wide-open eyes and slightly raised eyebrows, which are common facial expressions associated with surprise. There is also a noticeable openness in the mouth that supports this interpretation."
RA_3483.jpg,surprise,"surprise, The person appears to have wide eyes and raised eyebrows, indicative of a surprised expression. Their mouth is slightly open as if caught off guard, which further reinforces the impression of surprise."
RB_0006.jpg,neutral,"neutral, The person has a calm facial expression with no strong indicators of intense emotions. His eyebrows and mouth are relaxed, and there are no apparent signs of emotions such as joy, sadness, anger, surprise, disgust, or fear."
RB_0167.jpg,disgust,"disgust, The person's expression shows a wrinkled nose, down-turned mouth, and frowning eyebrows, which are common indicators of the emotion disgust."
RB_0255.jpg,surprise,"surprise, The person's eyes are wide open and the mouth is agape, which are common facial expressions associated with surprise."
RB_0329.jpg,joy,"joy, The person appears to be smiling broadly with eyes slightly closed, suggesting an expression of happiness or amusement. This facial expression, especially the smile with exposed teeth, commonly indicates joy or pleasure."
RB_0392.jpg,neutral,"neutral, The person appears to have a relaxed facial expression without evident signs of strong emotions like happiness, sadness, or anger. The eyes are wide open and the mouth is slightly open, but there are no distinctive facial movements that typically accompany emotions such as smiling, frowning, or brow furrowing. This neutral state suggests the absence of a strong emotional display."
RB_0458.jpg,surprise,"surprise, The person has wide open eyes and raised eyebrows, which are common facial expressions associated with surprise. The slight parting of his lips also supports this interpretation."
RB_0586.jpg,neutral,"neutral, The person's facial expression does not show clear indications of any strong emotion such as joy, sadness, anger, or fear. Their eyebrows are slightly furrowed but there is no significant frown or smile, and their eyes and mouth are relatively calm."
SO_0028.jpg,joy,"joy, The person appears to be smiling broadly with their teeth visible, which is commonly associated with happiness or amusement. Additionally, the eyes seem slightly squinted and the cheeks are raised, both of which are typical indicators of genuine joy."
SO_0053.jpg,neutral,"neutral, The person's facial expression does not prominently display key features commonly associated with strong emotions such as anger, surprise, joy, or sadness. The lips are slightly pursed, and the eyes and eyebrows are relaxed, not indicating a particular emotional state intensively."
SO_0071.jpg,neutral,"neutral, The person's facial expression does not strongly convey any distinct emotions like joy, sadness, anger, or fear. Their mouth is closed and their eyebrows are in a relaxed position, contributing to an overall neutral expression."
SO_0223.jpg,surprise,"surprise, The person has wide-open eyes and slightly parted lips, which are common indicators of surprise. The eyebrows are raised, and the overall facial expression aligns with a typical reaction of surprise or mild shock."
SO_0893.jpg,joy,"joy, The person appears to be smiling (even though the image is upside down, which affects the jaw as the ""upper"" lip), and the eyes are slightly crinkled in a typical expression of happiness. The overall facial expression, primarily the smile, suggests a positive emotion."
SO_1515.jpg,surprise,"surprise, The person's wide eyes and slightly open mouth suggest a reaction of surprise. The eyebrows are raised, and the facial expression overall communicates a sense of unexpectedness or astonishment."
SO_2188.jpg,neutral,"neutral, The person's facial expression does not display strong indicators of emotions such as happiness, sadness, anger, or fear. The mouth is slightly closed without downturn or upturn, and the eyebrows and eyes are relaxed, which typically corresponds to a neutral emotional state."
SS_0018.jpg,joy,"joy, The person in the image is displaying a broad smile, with visible teeth, and the eyes appear relaxed and happy, suggesting a joyful or amused state."
SS_0032.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. These features indicate an unexpected or startling situation, eliciting this emotional response."
SS_0084.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotions such as happiness, sadness, anger, or fear. The eyebrows are relaxed, the mouth is slightly downturned but not in a way that clearly indicates sadness, and the eyes do not show signs of any particular emotional state."
SS_0151.jpg,neutral,"neutral, The person has a relaxed facial expression with no obvious indicators of strong emotions such as raised eyebrows, frowning, or smiling. The mouth is slightly turned upwards, but not enough to suggest a smile typically associated with joy. The overall expression and relaxed eyes do not display any signs of significant emotional stress or happiness, leading to the interpretation of a neutral state."
SS_0302.jpg,neutral,"neutral, The person's facial expression does not display strong indicators of emotions such as joy, sadness, anger, or fear. The facial features such as the eyes, eyebrows, and mouth appear relaxed and there is no significant alteration or tension that typically accompanies emotions like surprise, disgust, or sadness."
SS_0539.jpg,neutral,"neutral, The person in the image has a calm and expressionless face, showing no clear signs of strong emotions like joy, sadness, anger, or fear. The eyes and mouth are relaxed, supporting the interpretation of a neutral emotional state."
SS_1188.jpg,surprise,"surprise, The person's eyes are wide open and the mouth is slightly open, which are common indicators of surprise."
