image_name,response,full_response
PO_0015.jpg,neutral,"neutral, The person's expression appears calm with no strong indicators of emotion showing. His mouth is in a neutral position, and there are no significant signs of muscle tension or movement that typically indicate emotions like joy, sadness, or anger. His eyes and eyebrows also maintain a neutral, restful position, without squinting, raising, or furrowing, which commonly accompany more expressive emotions."
PO_0124.jpg,joy,"joy, The person has a wide, genuine smile and bright eyes, which typically indicates a feeling of happiness or joy."
PO_0553.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise or shock. The eyebrows are raised, and the overall facial expression conveys a sense of unexpectedness or astonishment."
PO_0673.jpg,disgust,"disgust, The person's facial expression is characterized by a scrunched nose, narrowed eyes, and a wrinkled forehead, which are common indicators of the emotion disgust. This expression typically signifies a reaction to something unpleasant."
PO_0843.jpg,sadness,"sadness, The person appears to have a slightly down-turned mouth and a somber expression, with slightly furrowed eyebrows, which can indicate a feeling of sadness or distress. Additionally, the eyes seem a bit glossy which might suggest emotional strain."
PO_0951.jpg,anger,"anger, The person in the image has a furrowed brow, narrowed eyes, and a frown, which are facial expressions commonly associated with anger."
PO_1030.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, typical indicators of surprise or shock. The eyebrows are raised, and the overall facial expression conveys a reaction to an unexpected event or situation."
PS_0100.jpg,disgust,"disgust, The person's facial expression includes a wrinkled nose and furrowed eyebrows, with lips pulled slightly upwards, which commonly indicates a feeling of disgust."
PS_0157.jpg,surprise,"surprise, The person's wide-open eyes, raised eyebrows, and open mouth suggest a strong reaction typically associated with surprise or shock. Her expression indicates an unexpected event or information that has caught her off guard."
PS_0216.jpg,neutral,"neutral, The person's facial expression does not show a strong display of any particular emotion. Her mouth is slightly frowning and her eyes are looking directly at the camera, which might typically suggest sadness; however, the overall expression is quite subdued and does not strongly convey sadness or any other specific emotion listed. This makes the expression appear mostly neutral."
PS_0236.jpg,joy,"joy, The person is smiling broadly with their eyes slightly squinted, which typically indicates happiness or amusement. The exposure of teeth and the slight crinkling at the corners of the eyes help confirm a joyful expression."
PS_0282.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are also raised, further supporting the indication of surprise."
PS_0719.jpg,disgust,"disgust, The person appears to have her nose wrinkled and eyebrows slightly drawn together, creating a facial expression typically associated with disgust."
PS_0746.jpg,sadness,"sadness, The person appears to have tears welling up in her eyes and her facial expression includes a frown and slightly downturned lips, which are common indications of sadness or distress. Additionally, the slight redness around her eyes and the general expression suggests she is experiencing emotional pain."
RA_0057.jpg,neutral,"neutral, The person has a relaxed facial expression with neither a smile nor a frown, and his brows are not furrowed which typically indicates a lack of strong emotional expression."
RA_0317.jpg,joy,"joy, The person is smiling broadly, showing teeth, and the corners of his eyes are crinkled, which are signs typically associated with genuine happiness or joy."
RA_1215.jpg,neutral,"neutral, The person's facial expression seems calm with no prominent indicators of specific emotions such as smiling, frowning, or eyebrows raised in surprise. His eyes and mouth are in relaxed positions, which generally convey a neutral state."
RA_1786.jpg,disgust,"disgust, The person is showing signs typical of disgust, such as a slightly wrinkled nose, frowned eyebrows, and downturned corners of the mouth."
RA_2267.jpg,disgust,"disgust, The person appears to have a wrinkled nose, furrowed brows, and slightly pursed lips, which are common facial expressions associated with disgust."
RA_2800.jpg,surprise,"surprise, The person has wide-open eyes and mouth, raised eyebrows, and an overall expression that typically indicates shock or astonishment."
RA_3483.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the overall facial expression suggests a reaction to an unexpected event or situation."
RB_0006.jpg,neutral,"neutral, The person has a relaxed facial expression with a slight projection in the brow and lips, minimal tension around the mouth and eyes, which are characteristics typically associated with a neutral emotional state."
RB_0167.jpg,disgust,"disgust, The person appears to have a scrunched nose, furrowed brows, and a frowning mouth, which are common facial expressions associated with the emotion of disgust."
RB_0255.jpg,surprise,"Surprise, The person has wide-open eyes and an open mouth, which are typical indicators of surprise. Their raised eyebrows and intense gaze further suggest a sudden, unexpected reaction characteristic of this emotion."
RB_0329.jpg,joy,"joy, The person has a broad smile, showing his teeth, and the corners of his eyes are crinkled, which are typical indicators of happiness or joy. His overall facial expression radiates a sense of genuine pleasure and contentment."
RB_0392.jpg,surprise,"surprise, The person's eyes are wide open, mouth agape, and eyebrows raised, which typically indicates a reaction of surprise or shock."
RB_0458.jpg,neutral,"neutral, The person in the image has a calm and composed facial expression without any strong indicators of emotions such as joy, sadness, anger, or fear. His mouth is slightly downturned and his eyes are straightforward, suggesting a lack of emotional expression typically seen in a neutral state."
RB_0586.jpg,anger,"anger, The person appears to have a scowling expression, furrowed eyebrows, and pursed lips which are commonly associated with feelings of anger or frustration."
SO_0028.jpg,joy,"joy, The person appears to be smiling broadly with her eyes crinkled up in a manner that typically suggests happiness or pleasure. This expression is commonly associated with the emotion of joy."
SO_0053.jpg,anger,"anger, The person appears to have a furrowed brow, narrowed eyes, and pursed lips, which are typical facial expressions associated with anger."
SO_0071.jpg,anger,"anger, The person has a furrowed brow, narrowed eyes, and a frowning mouth, which are common facial expressions associated with anger."
SO_0223.jpg,surprise,"surprise, The person has wide open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the overall facial expression suggests a sudden, unexpected event has captured her attention."
SO_0893.jpg,sadness,"sadness, The person appears to have downturned corners of the mouth and slight frown lines around the eyebrows, which often indicate sadness. Her eyes also have a slightly glossy, somber look, contributing to the expression of sadness."
SO_1515.jpg,surprise,"surprise, The person has wide-open eyes and a mouth agape, typical indicators of surprise. Their eyebrows are raised and arched, which enhances the expression of shock or astonishment typically associated with surprise."
SO_2188.jpg,neutral,"neutral, The person in the image has a composed expression without any strong emotional cues. The mouth is relaxed and neither corners are turned up or down significantly, the eyebrows are neutral and not furrowed or raised, and the eyes are staring straight ahead without showing overt signs of any specific emotion. Their overall demeanor does not indicate happiness, sadness, anger, disgust, surprise, or fear."
SS_0018.jpg,joy,"joy, The person in the image is showing a broad smile with exposed teeth, and her eyes appear slightly crinkled which typically suggests happiness or joy. These facial expressions are commonly associated with the emotion of joy."
SS_0032.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. Her eyebrows are raised, further emphasizing the expression of being startled or shocked."
SS_0084.jpg,disgust,"disgust, The person appears to have a wrinkled nose, a tightly closed mouth, and a scrunched-up face which are typical facial expressions associated with the emotion of disgust."
SS_0151.jpg,neutral,"neutral, The person's facial expression does not significantly convey any intense emotions such as joy, anger, sadness, etc. The expression is calm, with a direct gaze and slightly relaxed features, which typically suggests a neutral emotional state."
SS_0302.jpg,disgust,"disgust, The person's facial expression indicates disgust due to her scrunched nose, slightly lowered eyebrows, and narrowed eyes, all of which typically convey aversion or disapproval."
SS_0539.jpg,sadness,"sadness, The person appears to have a slight frown and the corners of her mouth are turned downward. Her eyes also seem a bit glossy, which can sometimes indicate sadness."
SS_1188.jpg,surprise,"surprise, The person appears to have wide-open eyes and a slightly open mouth, typical indicators of surprise. The expression suggests a sudden, unexpected event causing a startled reaction."
