image_name,response,full_response
MS_0695.jpg,neutral,"neutral, The person in the image displays a calm and relaxed facial expression without any strong signs of specific emotions such as raised eyebrows, frowning, smiling, or widened eyes, which often indicate more pronounced feelings like joy, anger, or surprise. The face appears composed and straightforward, suggesting a neutral emotional state."
OG_6108.jpg,neutral,"neutral, The person does not display evident signs of the strong emotions listed such as anger, surprise, disgust, joy, fear, or sadness. The facial expression seems calm, with no significant frowning, smile, or wide eye opening that typically accompanies expressive emotions."
OG_6189.jpg,joy,"joy, The person is displaying a wide smile, which typically suggests happiness or joy. Additionally, the eyes are slightly crinkled, a common indication of a genuine smile, often associated with feelings of pleasure or enjoyment."
OG_6390.jpg,joy,"joy, The person appears to be smiling with eyes slightly squinted and mouth turned upwards in a natural, relaxed position, suggesting happiness or joy."
OG_6484.jpg,neutral,"neutral, The person's facial expression is calm with no strong indicators of heightened emotions like anger, joy, or sadness. The eyebrows are relaxed, and the mouth is closed in a neutral position, showing no signs of a smile, frown, or any other emotive gesture that would suggest a specific feeling."
OG_6566.jpg,neutral,"neutral, The person's facial expression does not indicate a strong display of emotion. The eyes and mouth are in a relaxed state without significant movements or distortions that usually accompany emotions like joy, anger, or sadness. The overall appearance suggests a calm and neutral demeanor."
OG_7620.jpg,joy,"joy, The person is smiling with their mouth slightly open and their eyes are wide, indicating a feeling of happiness or amusement. The overall facial expression suggests a playful or joyful emotion."
OG_7702.jpg,surprise,"surprise, The person's eyes are wide open and their mouth is open in a manner that typically indicates shock or surprise. This facial expression is commonly associated with an unexpected event or startling revelation."
PA_0006.jpg,neutral,"neutral, The person's facial expression appears calm and without any strong emotional indicators such as raised eyebrows, furrowed forehead, or a smile. The eyes are open and directly gazing, and the mouth is slightly parted in a natural, relaxed manner, suggesting a neutral emotional state."
PA_0112.jpg,joy,"joy, The person appears to be smiling broadly with his teeth visible, and his eyes are slightly crinkled, suggesting genuine happiness or amusement. The overall expression conveys a positive, joyful emotion."
PA_0394.jpg,joy,"joy, The person appears to be smiling broadly which is typically an indicator of happiness or amusement. The facial expression, characterized by a wide grin and slightly squinted eyes, suggests they are experiencing a moment of joy."
PA_0840.jpg,neutral,"neutral, The person's facial expression seems to lack significant emotions that strongly indicate happiness, sadness, anger, fear, disgust, or surprise. The expression is relatively calm and composed with no pronounced signs of any specific emotion."
PA_0967.jpg,neutral,"neutral, The person's facial expression does not strongly indicate a specific emotion such as happiness, sadness, anger, or fear. The brows are slightly frowned, and the eyes and mouth are neutral, suggesting a calm or unemotional state."
PA_1348.jpg,neutral,"neutral, The person's facial expression does not strongly convey any of the intense emotions like anger, surprise, disgust, joy, fear, or sadness. The eyebrows are slightly raised and the mouth is closed in a relaxed position, displaying a calm and neutral demeanor."
PA_1701.jpg,joy,"joy, The person has a smile on their face, typically indicating happiness or amusement. The eyes appear slightly squinted which often accompanies smiling in expressions of joy."
PB_0001.jpg,neutral,"neutral, The person's facial expression is calm with a relaxed mouth and neutral eyes, showing no strong signs of other distinct emotions like joy, anger, or sadness."
PB_0144.jpg,neutral,"neutral, The person's facial expression does not display strong emotional cues typically associated with emotions like joy, anger, or sadness. The eyes and mouth are relatively calm and there is no significant frown, smile, or wrinkle that typically signifies a particular strong emotion."
PB_0269.jpg,neutral,"neutral, The person in the image shows no distinct emotional expression; the facial features such as the eyebrows, eyes, and the line of the mouth are relaxed and do not display any clear signs of emotions like anger, joy, or sadness."
PB_0314.jpg,neutral,"neutral, There are no clear emotional indicators—such as frowning, smiling, or raised eyebrows—on the person's face. The expression seems calm and the eyes are directly looking at the camera without any noticeable signs of other emotions."
PB_0442.jpg,neutral,"neutral, The person's facial expression appears composed with no strong indications of emotions like joy, anger, or sadness. His eyebrows are relaxed and not furrowed, and the mouth is slightly downturned without clear signs of a smile or frown. The overall expression seems calm and unemotional."
PB_0499.jpg,joy,"joy, The person is smiling broadly with their eyes slightly squinted, which are common indicators of happiness or joy. The overall expression, including the visible teeth in a wide smile and the wrinkled corners of the eyes, typically signifies a joyful or amused state."
PB_1383.jpg,surprise,"surprise, The person's eyes are wide open, and the eyebrows are raised, which are common indicators of surprise. His mouth is slightly agape, not forming a smile or frown, strengthening the interpretation that the emotion is more of surprise rather than joy or sadness."
PO_0015.jpg,neutral,"neutral, The person does not display any strong emotional expression; the features are relaxed and there are no significant indicators of emotions such as joy, sadness, anger, or fear. The eyes and mouth convey a calm demeanor."
PO_0124.jpg,joy,"joy, The person in the image is displaying a bright, open smile which generally indicates happiness. The eyes appear slightly squinted and the overall facial expression conveys a sense of joy or amusement."
PO_0553.jpg,surprise,"surprise, The person's eyes are wide open and their eyebrows are raised, which are typical indicators of surprise or shock. The mouth is slightly open making an ""O"" shape, which reinforces the expression of surprise."
PO_0673.jpg,neutral,"neutral, The person's facial features do not exhibit strong indicators of the listed emotional states. The facial expression appears calm, with no significant frown or smile, and the eyes are open normally, not widened in surprise or squeezed in emotion, which supports the classification as neutral."
PO_0843.jpg,neutral,"neutral, The person appears to have a calm facial expression without distinct signs of any specific strong emotions such as joy, sadness, or anger. Although upside down, their features such as slightly raised eyebrows and relaxed eyes suggest a neutral state."
PO_0951.jpg,neutral,"neutral, The person's facial expression shows elements such as the forehead, eyes, and mouth in a relatively relaxed state, without distinct signs of strong emotions like joy, anger, or sadness. Their eyes and mouth do not convey significant emotion, and the skin texture appears natural and unstressed, which typically aligns with a neutral expression."
PO_1030.jpg,surprise,"surprise, The person's eyes are widened and eyebrows raised slightly which tend to indicate surprise. The mouth is slightly open, which often represents an unexpected or startling event, complementing the expression of the eyes."
PS_0100.jpg,neutral,"neutral, The person's facial expression does not show strong markers of emotions like anger, joy, or sadness. The features appear composed and relaxed, which typically indicate a neutral emotional state."
PS_0157.jpg,surprise,"surprise, The person appears to have widened eyes and an open mouth, which are common indicators of surprise. Additionally, the raised eyebrows and overall facial expression add to the impression of being caught off guard or shocked."
PS_0216.jpg,neutral,"neutral, The person shows no significant expression indicative of strong emotions like happiness, anger, or sadness. The facial features are relaxed and there is no marked frowning, smiling, or other intense expressions typically associated with specific emotions."
PS_0236.jpg,joy,"joy, The person is smiling broadly, with their eyes slightly squinted which typically indicates happiness or amusement. There's an overall bright expression that suggests the person is experiencing joy."
PS_0282.jpg,surprise,"surprise, The person's wide-open eyes and slightly dropped jaw typically signify surprise. The eyebrows are raised, and the eyes are opened wider than usual, which are common indicators of this emotion."
PS_0719.jpg,neutral,"neutral, The person's face does not exhibit strong signs of any specific emotion. The expression is calm with a slight frown, possibly due to concentration or the unusual upside-down position, but these features do not strongly indicate emotions such as joy, sadness, fear, disgust, surprise, or anger."
PS_0746.jpg,neutral,"neutral, The person in the image has a relaxed facial expression without any distinct markers of strong emotions such as anger, joy, or sadness. The mouth is slightly pursed and the eyes are calmly open, lacking any intense emotion which supports identifying the expression as neutral."
RA_0057.jpg,neutral,"neutral, The person's facial expression does not display strong signs of any specific emotion such as happiness, sadness, anger, or fear. Their eyes and the set of their mouth suggest a calm, composed state without apparent emotional engagement."
RA_0317.jpg,joy,"joy, The person appears to be smiling with a wide grin, showing teeth, which generally indicates happiness or joy. The eyes are slightly crinkled and the overall expression seems relaxed and happy, which supports the interpretation of joy."
RA_1215.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion like happiness, sadness, anger, or fear. The features are composed and the eyes look directly ahead without clear evidence of emotional engagement, which typically characterizes a neutral expression."
RA_1786.jpg,neutral,"neutral, The person appears to have a relaxed facial expression with no significant signs of any strong emotions such as happiness, anger, or sadness. The eyebrows are not furrowed and the mouth is not turned downwards or upwards, which typically indicate specific emotions. The overall facial expression seems calm and straightforward."
RA_2267.jpg,neutral,"neutral, The person's facial expression appears calm with no strong indications of any specific emotional state. The eyebrows are slightly raised, and the lips are neutrally positioned, which typically suggests a lack of strong emotion either way."
RA_2800.jpg,surprise,"surprise, The person's wide eyes and raised eyebrows are common facial expressions associated with surprise. The overall openness and alertness of the face reinforce this interpretation."
RA_3483.jpg,surprise,"surprise, The person's eyes are wide open and his mouth forms an ""O"" shape, which are typical expressions of surprise."
RB_0006.jpg,neutral,"neutral, The person's facial expression doesn't strongly convey emotions such as happiness, sadness, anger, or fear. The mouth is slightly open, and the eyes are looking straight ahead without significant widening or squinting, which are common indicators of more intense emotions. The overall expression appears calm and not engaged in any specific emotion."
RB_0167.jpg,disgust,"disgust, The person's facial expression, with a frown and a wrinkled nose, suggests a reaction typical of disgust. The eyes are wide open and the eyebrows are furrowed, which are common indicators of this emotion."
RB_0255.jpg,surprise,"surprise, The person's eyes are wide open and his mouth is agape, which are typical facial expressions associated with surprise. The eyebrows are raised and curved, adding to the overall impression of surprise or shock."
RB_0329.jpg,joy,"joy, The person shows a wide smile with slight wrinkles around the eyes, suggesting a genuine expression of happiness or amusement."
RB_0392.jpg,surprise,"surprise, The person's eyebrows are raised and curved, and his eyes are wide open, both of which are typical indicators of surprise. The slightly open mouth enhances the expression of being startled or surprised."
RB_0458.jpg,surprise,"surprise, The person has widened eyes and raised eyebrows which typically indicate surprise. The open mouth and overall facial expression add to the impression that he is experiencing something unexpected."
RB_0586.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any particular emotion such as anger, joy, fear, or sadness. There are no deep frowns, smiles, or signs of aggression. The eyebrows and mouth are relatively relaxed, leading to the conclusion that the expression can be considered neutral."
SO_0028.jpg,joy,"joy, The person is exhibiting a wide smile and her eyes appear bright and animated, which typically indicate feelings of happiness or joy."
SO_0053.jpg,neutral,"neutral, The person's facial expression does not show strong signs of any specific emotion. The eyebrows are relaxed, and the mouth is slightly turned downwards, but there are no exaggerated features that typically signify emotions like joy, sadness, anger, or fear."
SO_0071.jpg,neutral,"neutral, The person's facial expression does not strongly convey any of the intense emotions listed. The eyebrows are relaxed and not furrowed or raised, the eyes and lips display no significant tension or movement characteristic of those emotions. The overall expression appears calm and unstressed."
SO_0223.jpg,neutral,"neutral, The expression on the person's face does not clearly convey strong emotions such as happiness, anger, or sadness. Her mouth is slightly open in a passive position and her eyes do not show particular signs of emotional engagement such as significant widening, squinting, or eyebrow distortion that typically accompany emotions like joy, anger, or fear. This neutral expression results in an ambiguous emotional state that is neither markedly positive nor negative."
SO_0893.jpg,joy,"joy, The person in the image is showing signs typical of happiness or joy. The eyebrows are relaxed and not furrowed, the eyes are open and not narrowed, and the most telling feature is the mouth, which is curved upwards into a smile. Additionally, the overall expression does not display tension or any negative emotion, suggesting a light-hearted, joyful demeanor. Although the image is upside down, these facial expressions associated with joy remain recognizable."
SO_1515.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are also raised, enhancing the expression of astonishment or shock."
SO_2188.jpg,neutral,"neutral, The person's facial expression does not strongly convey any intense emotions such as anger, joy, fear, sadness, surprise, or disgust. The facial features are relaxed, and the eyes and mouth do not show significant signs of any specific feelings, which is why I selected ""neutral."""
SS_0018.jpg,joy,"joy, The person is smiling widely with their eyes gently crinkled, a common expression of happiness or joy. Their overall facial expression conveys a friendly and uplifted mood."
SS_0032.jpg,surprise,"surprise, The person's eyes are wide open, and her mouth is agape in a circular manner, which are common facial expressions associated with surprise or shock. These features suggest that she has encountered something unexpected."
SS_0084.jpg,neutral,"neutral, The person's facial features such as the eyebrows and mouth appear relatively relaxed and there is no significant evidence of tension or exaggerated expression that typically signify an emotion like joy, anger, or sadness. This neutrality is characterized by a lack of definitive emotional indicators."
SS_0151.jpg,neutral,"neutral, The person's facial expression does not display strong indicators of emotions such as joy, sadness, anger, or fear. The lips are relaxed and the eyes do not show particular engagement or tension that might suggest specific emotional responses. This gives the appearance of a neutral or calm state."
SS_0302.jpg,neutral,"neutral, The person's facial expression shows no strong emotion indicating anger, joy, sadness, disgust, fear, or surprise. The features are relaxed, and the facial cues such as the position of the eyebrows, mouth, and eyes suggest a calm or neutral state."
SS_0539.jpg,neutral,"neutral, The person's expression does not indicate strong emotions such as joy, sadness, or anger. Her facial features are composed and relaxed, her eyes and mouth do not show signs of specific emotional expressions like frowning or smiling, suggesting a neutral state."
SS_1188.jpg,surprise,"surprise, The person in the image has wide-open eyes and a slightly open mouth, which are common indicators of surprise. Their eyebrows are raised, and there is a distinct openness in the eyes that typically signifies a startled or surprised reaction."
