image_name,response,full_response
PA_0840.jpg,surprise,"surprise, The person appears to be experiencing surprise as indicated by their wide eyes and open mouth, which are common nonverbal cues associated with this emotion. The eyebrows are raised high on the forehead, enhancing the expression of astonishment or shock."
PA_0967.jpg,disgust,"disgust, The person has a slightly furrowed brow and a frown with a slight nose wrinkle, which are commonly associated with feelings of disgust or distaste. The overall facial expression suggests a reaction of aversion to something unpleasant."
PA_1348.jpg,sadness,"sadness, The person's slightly furrowed eyebrows, downward gaze, and the slight downturn of the mouth give an impression of sadness or a somber mood. The overall facial expression does not indicate happiness, anger, or fear, but rather a subdued, reflective emotional state consistent with sadness."
PA_1701.jpg,disgust,"disgust, The person in the image displays characteristics typical of the emotion of disgust, such as a wrinkled nose, raised upper lip, and a general expression of repulsion or distaste that is commonly associated with encountering something unpleasant or offensive."
PB_0001.jpg,neutral,"neutral, The person's facial expression shows a relaxed and natural position with no strong indicators of any specific emotions like happiness, sadness, anger, or fear. The mouth is closed in a natural position, and the eyebrows and eyes are not particularly raised or furrowed which typically indicate emotions such as surprise or anger."
PB_0144.jpg,sadness,"sadness, The person appears to have a slightly frowning mouth and slightly furrowed brows, with a general downward turn in facial expression, which typically indicates feelings of sadness or unhappiness. Additionally, the eyes look slightly glossy, which can suggest emotional distress."
PB_0269.jpg,surprise,"surprise, The person has wide eyes and a slightly open mouth, suggesting a startled or surprised expression. The eyebrows are raised, and the overall facial expression aligns with common cues for surprise."
PB_0314.jpg,disgust,"disgust, The person has a frown with a wrinkled nose and furrowed brows, which usually indicates a feeling of disgust or distaste."
PB_0442.jpg,disgust,"disgust, The person's facial expression includes a wrinkled nose and a frown, which typically indicates a feeling of disgust or displeasure."
PB_0499.jpg,joy,"joy, The person is smiling broadly with visible teeth, and their eyes are slightly squinted, which typically indicate happiness or joy."
PB_1383.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common facial expressions associated with surprise. The eyebrows are also raised, which enhances the expression of being startled or shocked."
PO_0015.jpg,neutral,"neutral, The person has a calm facial expression with no significant indicators of strong emotions such as furrowed brows, narrowed eyes, or a frown. This lack of pronounced facial features often correlates with a neutral emotional state."
PO_0124.jpg,joy,"joy, The person has a wide smile, bright eyes, and an overall cheerful expression, which are typical indicators of happiness or joy."
PO_0553.jpg,surprise,"surprise, The person appears to have wide, open eyes and raised eyebrows, suggestive of a startled or surprised expression. His mouth is slightly open, which is another typical indicator of surprise. These facial features collectively communicate a sense of unexpectedness or astonishment."
PO_0673.jpg,disgust,"disgust, The person’s facial expression includes a wrinkled nose and a grimace, which are common indicators of disgust. The narrowed eyes and tensed facial muscles further suggest a strong aversion to something, aligning with the emotion of disgust."
PO_0843.jpg,sadness,"sadness, The person appears to have a slight frown with downturned corners of the mouth and a furrowed brow. His eyes look somber and slightly watery, which often indicate sadness or grief. The overall expression does not convey happiness, anger, or fear, making sadness the most fitting description of the emotional state portrayed."
PO_0951.jpg,anger,"anger, The person appears to have furrowed brows, narrowed eyes, and a frown which are common facial expressions associated with anger. Additionally, the tightness around the mouth and the slight flush in the cheeks support the interpretation of anger."
PO_1030.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the overall facial expression conveys a reaction to an unexpected event or sudden realization."
PS_0100.jpg,disgust,"disgust, The person's facial expression indicates disgust primarily due to the nose wrinkling and the slight frown. The upper lip is raised as well, which are common features associated with the expression of disgust."
PS_0157.jpg,fear,"fear, The person has wide-open eyes and a slightly open mouth, which are typical expressions of fear or shock. The eyebrows are raised and curved, and the overall facial expression conveys a sense of alarm or intense concern."
PS_0216.jpg,sadness,"sadness, The person's slightly furrowed brows, downcast eyes, and the slight downturn of the mouth give an impression of sadness or melancholy. Additionally, the subdued and introspective look in her eyes adds to the perception of a sad emotional state."
PS_0236.jpg,joy,"joy, The person appears to be smiling broadly with visible teeth, and her eyes are creased in a way that often indicates happiness or laughter. The overall facial expression conveys a sense of joy and amusement."
PS_0282.jpg,surprise,"surprise, The person's wide-open eyes and slightly dropped jaw suggest a reaction of surprise. Their eyebrows are raised, and the overall expression indicates that they are experiencing something unexpectedly."
PS_0719.jpg,disgust,"disgust, The person appears to have furrowed brows, a wrinkled nose, and a slightly open mouth, which are common facial expressions associated with feeling disgusted. These features imply a reaction of aversion."
PS_0746.jpg,sadness,"sadness, The person appears to have a sad facial expression, characterized by slightly furrowed brows, downturned corners of the mouth, and a generally sorrowful look in the eyes. The slight reddening around the eyes and the overall expression suggest an emotional state of sadness or distress."
RA_0057.jpg,neutral,"neutral, The person in the image has a calm and composed facial expression with no distinct indicators of strong emotions such as happiness, sadness, anger, or fear. The mouth is closed and the eyes are steady, which typically suggests a neutral state."
RA_0317.jpg,joy,"joy, The person is displaying a wide smile with both his mouth and eyes, which typically indicates happiness or joy. The visible teeth, raised cheeks, and crinkles around the eyes strongly suggest a genuine, joyful expression."
RA_1215.jpg,neutral,"neutral, The person's facial expression is mostly impassive, with no significant indicators of strong emotions such as smiling, frowning, or wide eyes, which typically accompany feelings like joy, sadness, or surprise. The lips are neutrally positioned, and the eyes are looking straight ahead without apparent tension or widening. This general lack of expressive features suggests a neutral emotional state."
RA_1786.jpg,disgust,"disgust, The person's facial expression features a furrowed brow, narrowed eyes, and a downturned mouth, which are common indicators of the emotion disgust. This expression typically conveys a sense of distaste or displeasure."
RA_2267.jpg,disgust,"disgust, The person has a deeply furrowed brow, narrowed eyes, and a wrinkled nose, which are common facial expressions associated with the emotion of disgust. Their lips are also curled upwards slightly on the edges in a way that typically indicates a reaction of aversion."
RA_2800.jpg,surprise,"surprise, The person has wide-open eyes and raised eyebrows, typical indicators of surprise. His mouth is also slightly open, which often signifies shock or sudden astonishment."
RA_3483.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, both of which are common indicators of surprise. The eyebrows are raised, and the overall facial expression conveys a sense of unexpectedness or shock."
RB_0006.jpg,neutral,"neutral, The person has a calm facial expression with no significant indicators of strong emotions. His gaze is direct, and his lips are neutral, neither downturned nor upturned, which commonly indicates a state of emotional neutrality."
RB_0167.jpg,disgust,"disgust, The person's facial expression includes a furrowed brow, pronounced frown, and wrinkled nose, which are typical indicators of the emotion disgust."
RB_0255.jpg,surprise,"surprise, The person has widened eyes and a slightly open mouth, which typically indicates surprise or shock. The eyebrows are raised, and the overall facial expression conveys a sudden, unexpected reaction, characteristic of surprise."
RB_0329.jpg,joy,"joy, The person is showing a broad smile, displaying teeth and squinted eyes which are common indicators of genuine happiness or laughter. These facial expressions suggest that the person is experiencing joy."
RB_0392.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. His eyebrows are also raised, and the overall expression suggests a startled or shocked reaction."
RB_0458.jpg,neutral,"neutral, The person's expression is relatively flat with minimal emotional expression. Their mouth is closed in a straight line, and their eyebrows and forehead are relaxed, indicating the absence of strong emotions such as anger or sadness. This suggests a neutral state."
RB_0586.jpg,anger,"anger, The person has furrowed brows, a frown, and a tight, closed mouth, which are common facial expressions associated with anger. Additionally, the person's intense stare and slightly flared nostrils further suggest the emotion of anger."
SO_0028.jpg,joy,"joy, The person is smiling broadly with her teeth visible and her eyes are slightly crinkled, which typically indicates happiness or joy. The overall expression is open and friendly, consistent with feelings of enjoyment or amusement."
SO_0053.jpg,anger,"anger, The person's facial expression includes furrowed brows, eyes wide open and a frown, which collectively suggest she is experiencing anger."
SO_0071.jpg,anger,"anger, The person in the image has furrowed brows, a frowning mouth, and slightly narrowed eyes, all of which are typical indicators of the emotion of anger."
SO_0223.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are typical indicators of surprise. Her eyebrows are also raised, further suggesting an expression of unexpectedness or shock."
SO_0893.jpg,sadness,"sadness, The person appears to be displaying a sad expression characterized by slightly downturned corners of the mouth, a slight frown, and slightly furrowed eyebrows, coupled with a generally somber and drawn appearance in the eyes, which can characterize sadness."
SO_1515.jpg,surprise,"surprise, The person has wide open eyes and a gaping mouth, both of which are common indicators of surprise. The eyebrows are raised, and the overall facial expression shows a sudden reaction, typical of someone who is startled or taken aback."
SO_2188.jpg,neutral,"neutral, The person's facial expression displays no significant markers of strong emotions such as happiness, sadness, anger, or fear. Her facial muscles are relaxed, and her gaze is steady, which typically signifies a neutral emotional state."
SS_0018.jpg,joy,"joy, The person in the image is displaying a broad smile with visible teeth, alongside relaxed and slightly crinkled eyes that suggest genuine happiness or amusement. This facial expression typically indicates the emotion of joy."
SS_0032.jpg,surprise,"surprise, The person has wide-open eyes and a slightly open mouth, which are common indicators of surprise. The eyebrows are raised, and the overall expression conveys a sense of unexpectedness or shock."
SS_0084.jpg,disgust,"disgust, The person is displaying a facial expression that commonly represents disgust, characterized by a wrinkled nose, raised upper lip, and a frown. This configuration typically indicates a response of rejection or revulsion, which aligns with the expression of disgust."
SS_0151.jpg,neutral,"neutral, The person has a very composed expression with minimal expression lines, no obvious smile or frown, and her eyes are open without wide dilation or constriction, all of which contribute to a neutral facial expression."
SS_0302.jpg,disgust,"disgust, The person has eyebrows drawn together, slightly furrowed, and a frown, with the upper lip raised, which are common facial expressions associated with the emotion of disgust."
SS_0539.jpg,sadness,"sadness, The person appears to have a slightly downturned mouth and sad, droopy eyes, which typically convey a sense of sadness or distress. Additionally, the overall facial expression lacks signs of happiness or anger, further emphasizing a somber mood."
SS_1188.jpg,fear,"fear, The person's wide eyes and open mouth, coupled with raised eyebrows, suggest a startled or frightened expression typical of experiencing fear."
